,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3.2E+12,0.994545975,0.995601264,0.996000903,0.994316721,0.997264051,0.999966102,0.989392803,0.989957431,0.993596847,0.992496977,0.996921501,0.98799419,0.996108841,0.992976886,0.990995717,0.994437146,0.992318572,0.999935772,0.993179377,0.995779674,0.998592327,0.998505797,0.996454957,0.985436112,0.986865871,0.997360393,0.995466565,0.991799418,0.996687783,0.994409493,0.988912026,0.998694022
3.3E+12,0.984946154,0.979607433,0.975664782,0.981645695,0.977878395,0.986658845,0.976818543,0.976697369,0.994955141,0.979675929,0.990581564,0.987686489,0.990294334,0.994056516,0.991003188,0.984558832,0.990174875,0.992591327,0.980947526,0.980378463,0.998818496,0.982423798,0.989944741,0.985301862,0.985882417,0.98677654,0.984758202,0.991124405,0.988890703,0.992077462,0.995150152,0.983328384
3.4E+12,0.985387211,0.998118563,0.992502913,0.996540898,0.981968626,0.975886809,0.977622984,0.977191309,0.994792761,0.977557237,0.982942862,0.98962728,0.987385192,0.989394501,0.993158881,0.981992852,0.993653023,0.994102167,0.972930302,0.973497702,0.98969997,0.999686715,0.987318562,0.992384355,0.992565222,0.999014279,0.967826943,0.988979134,0.988938462,0.995251428,0.990748789,0.977302038
3.5E+12,0.987584605,0.998972166,0.997921304,0.992225261,0.995387993,0.992203084,0.996071215,0.995329991,0.992316525,0.980836359,0.994796893,0.991576181,0.997535761,0.993124258,0.998940606,0.996583848,0.99964431,0.995240431,0.985400451,0.988128739,0.995735148,0.997645794,0.99758438,0.996530111,0.996022596,0.997284135,0.986176534,0.989308285,0.999666487,0.997971629,0.999013962,0.989100178
3.6E+12,0.994312066,0.991170898,0.996356609,0.991715023,0.980967294,0.994457563,0.974252539,0.974113839,0.991825194,0.989361106,0.9897017,0.987737218,0.986047788,0.989578918,0.981032876,0.980018879,0.979070493,0.999391925,0.987325997,0.987697693,0.992672926,0.982522818,0.985655923,0.987981933,0.989340082,0.982086423,0.989176934,0.991484589,0.986969441,0.982294109,0.998410428,0.990186103
3.7E+12,0.983877804,0.980379429,0.982880841,0.991432877,0.981067796,0.988238345,0.976647582,0.976568804,0.994995051,0.965369237,0.973543071,0.992923597,0.993866821,0.997213376,0.995635492,0.974883835,0.994849874,0.996638467,0.983343654,0.981842434,0.997331179,0.999301476,0.993631222,0.983006082,0.983414984,0.997430731,0.991327523,0.997289699,0.996175555,0.99749295,0.989442807,0.988787484
3.8E+12,0.986766102,0.996425951,0.991755084,0.996543011,0.986275823,0.981020627,0.976989543,0.97699118,0.988693706,0.985806012,0.990649206,0.996253225,0.994908266,0.990104868,0.989822469,0.981628689,0.989578543,0.980876592,0.979381452,0.97871124,0.98889179,0.999416329,0.994768286,0.998132747,0.997125858,0.999342654,0.982667248,0.98069164,0.994961475,0.987474109,0.99579972,0.982033797
3.9E+12,0.997774636,0.999575774,0.99398898,0.995655949,0.997005377,0.998547129,0.996237737,0.99554444,0.999202456,0.993788589,0.990630078,0.990834501,0.997502324,0.993308624,0.994199067,0.995615548,0.994451172,0.998385519,0.999203264,0.999905458,0.997185571,0.992966024,0.997791605,0.992245275,0.992907038,0.999973334,0.998744292,0.994750951,0.997027194,0.995346472,0.990760973,0.995478181
4E+12,0.989241651,0.98611352,0.981533015,0.984133516,0.984509247,0.986032946,0.976205823,0.97637809,0.998106622,0.978797118,0.9940989,0.989625399,0.998313273,0.991983789,0.992028468,0.980503238,0.991456415,0.9944723,0.980799964,0.983839155,0.999585898,0.983236083,0.998342795,0.989824056,0.991475564,0.982530916,0.984100809,0.990601935,0.995200753,0.992508772,0.997314326,0.985071653
4.1E+12,0.988238908,0.992088452,0.996766458,0.997636509,0.978167787,0.970861181,0.979756033,0.979737124,0.998841502,0.979430656,0.986112905,0.994225684,0.986205886,0.994482597,0.990375239,0.982090487,0.991033253,0.991874889,0.977924358,0.977957446,0.986056959,0.9979084,0.986437552,0.987406778,0.988688863,0.996846843,0.97745405,0.993724471,0.986448584,0.993874204,0.990638444,0.979280968
4.2E+12,0.990505298,0.994670921,0.99798017,0.986579725,0.991485563,0.988347055,0.990709291,0.990566029,0.992514894,0.982899696,0.995233099,0.993083289,0.999541372,0.9960133,0.999216673,0.99694067,0.99868563,0.993554359,0.990132349,0.991068228,0.998677065,0.997623547,0.999145815,0.995347559,0.994079157,0.999784312,0.985998934,0.992160622,0.996978045,0.998566496,0.995705735,0.994187387
4.3E+12,0.996649397,0.997652881,0.995798286,0.998067666,0.988638005,0.988023971,0.980204634,0.980533132,0.987889315,0.995134177,0.98964602,0.99312648,0.98593031,0.996742511,0.981300921,0.980646222,0.981897932,0.995594359,0.988678787,0.990575562,0.993041833,0.988516429,0.985194742,0.990958772,0.99137738,0.986231927,0.994913321,0.988719569,0.982476488,0.983795199,0.996313877,0.993538174
4.4E+12,0.990659687,0.981372371,0.983126994,0.99752071,0.986110872,0.991740651,0.979263445,0.978756199,0.995183702,0.975123602,0.977139456,0.987165888,0.99897983,0.99498667,0.997463654,0.980226248,0.997343455,0.993782428,0.987920463,0.986766546,0.99995968,0.994002279,0.999164693,0.986917915,0.987793432,0.99862532,0.989374876,0.99737921,0.99837275,0.999622666,0.988952697,0.99104156
4.5E+12,0.984442894,0.994282928,0.99714295,0.995099104,0.983209453,0.982779262,0.980892349,0.981008915,0.988688002,0.985343931,0.990148748,0.999887914,0.997072991,0.99150497,0.995327032,0.98717013,0.995517349,0.986515759,0.975821784,0.977980596,0.986821131,0.995995775,0.99776506,0.999344788,0.999358328,0.999857824,0.986745164,0.981524066,0.998132158,0.992329397,0.995032155,0.978235513
4.6E+12,0.994730809,0.998944964,0.996430894,0.997665977,0.999226952,0.997978469,0.993748714,0.994123695,0.996042514,0.998788718,0.997212121,0.999260433,0.994020277,0.997667466,0.999405519,0.997720292,0.999087074,0.997658537,0.996709159,0.997846032,0.996651869,0.99894422,0.994307466,0.997151855,0.998060313,0.998215071,0.998859401,0.997062572,0.997214353,0.99746509,0.994519509,0.997434585
4.7E+12,0.996324798,0.986353864,0.982521863,0.984567711,0.988522803,0.986186064,0.98279341,0.982571168,0.997269173,0.981297352,0.990822103,0.993884026,0.997110182,0.991064992,0.990903802,0.983244521,0.989592953,0.993087621,0.985263176,0.986936753,0.995304615,0.982641078,0.996556659,0.994190224,0.996003874,0.986419365,0.988132726,0.996535313,0.995084533,0.990958268,0.999976446,0.987064077
4.8E+12,0.993237935,0.988343651,0.998087314,0.999482132,0.982035652,0.977316652,0.97652525,0.976868892,0.999837574,0.982107742,0.987348091,0.991579521,0.987080815,0.996838901,0.99508939,0.980317916,0.995694652,0.992889061,0.97606367,0.976831761,0.991350099,0.995931367,0.987231567,0.985584972,0.98697376,0.997392456,0.98103733,0.998737743,0.98831015,0.997320348,0.989709936,0.977230012
4.9E+12,0.989638867,0.990787167,0.998592093,0.989127798,0.994704344,0.985789027,0.987556415,0.987962952,0.987449736,0.983449438,0.994847799,0.990202562,0.997941847,0.995946425,0.997975008,0.992615978,0.997902919,0.991910976,0.990650206,0.991236976,0.999416796,0.999941608,0.997400457,0.993032638,0.992775289,0.996337145,0.982798615,0.989940898,0.997130844,0.999272617,0.996634872,0.991921789
5E+12,0.991940178,0.999765209,0.99257601,0.998624084,0.994440714,0.994079617,0.986960774,0.986992884,0.993782034,0.98957673,0.988915237,0.996341131,0.992778678,0.998894557,0.987771378,0.98771358,0.987874846,0.996493851,0.991386416,0.992396178,0.998837465,0.988502075,0.992089323,0.993660717,0.99414313,0.993993981,0.99589796,0.994545618,0.990629996,0.989962782,0.994350083,0.992662358
5.1E+12,0.991060757,0.978486782,0.983292521,0.992949453,0.989746542,0.988699429,0.98243983,0.982593835,0.996575031,0.975158604,0.980727443,0.990604312,0.996612481,0.992859716,0.999379589,0.985727775,0.999349204,0.996047193,0.98808191,0.986873741,0.997687241,0.990674969,0.996724833,0.987301896,0.986279559,0.992777045,0.985115239,0.997168586,0.997404595,0.99702585,0.994178222,0.992114973
5.2E+12,0.987745741,0.992437471,0.996612322,0.998244925,0.98162861,0.986030085,0.980866748,0.980547037,0.985116308,0.988374083,0.984185058,0.997366691,0.995373707,0.987909473,0.996184054,0.983342684,0.996297419,0.985815983,0.981329879,0.981568443,0.988596593,0.993332468,0.995752288,0.998302308,0.999648705,0.995519261,0.987729648,0.986538758,0.994655736,0.99530233,0.999775367,0.983918491
5.3E+12,0.999793439,0.999406657,0.999184847,0.997675845,0.998679535,0.999221584,0.999899492,0.999500926,0.99982879,0.998183235,0.999470427,0.99838425,0.999256242,0.99719341,0.999928605,0.997786057,0.999400419,0.99910444,0.998558926,0.997692481,0.999780269,0.998130555,0.999996534,0.998524961,0.999969501,0.999938309,0.999320705,0.998140259,0.999785121,0.998146498,0.998752316,0.998411977
5.4E+12,0.997162522,0.988550196,0.988156066,0.985252376,0.98956025,0.986488259,0.985097893,0.985123297,0.999460933,0.987430299,0.989770366,0.997867082,0.998077901,0.992411972,0.989259498,0.986178599,0.988257002,0.986475214,0.984534893,0.985538686,0.995966284,0.981669897,0.998514648,0.995177267,0.995304993,0.981366453,0.983006593,0.997104152,0.997426217,0.98989671,0.996304828,0.986544561
5.5E+12,0.99655155,0.988577873,0.992920133,0.999706051,0.980604658,0.979571394,0.979344883,0.979046952,0.999447484,0.985719725,0.990072662,0.989917535,0.99094016,0.996603943,0.998296864,0.981995091,0.999342697,0.997739587,0.971025826,0.972774147,0.995424078,0.994270759,0.991331387,0.987474327,0.988630262,0.998716694,0.98583334,0.999793827,0.990241398,0.998696281,0.989326284,0.973262422
5.6E+12,0.985615854,0.99132417,0.994985674,0.991262135,0.993615459,0.982225312,0.991341027,0.991032875,0.99318862,0.982888025,0.99702349,0.992087477,0.997840106,0.998500953,0.99754812,0.994573664,0.996841421,0.998214361,0.986277274,0.986518651,0.993550725,0.999417374,0.997765929,0.996904808,0.994305285,0.998142207,0.986122874,0.988533319,0.998740342,0.999459183,0.999144268,0.98753474
5.7E+12,0.995396127,0.9996003,0.997709416,0.994763838,0.99382009,0.996502305,0.990232332,0.989600082,0.99199812,0.991546978,0.985686439,0.997210129,0.992998661,0.999766062,0.986399506,0.99243456,0.985624288,0.99539479,0.98723689,0.987715401,0.995757054,0.989994402,0.992878355,0.992951207,0.99434677,0.990865257,0.99928816,0.99930086,0.993062156,0.987511566,0.994015923,0.990527741
5.8E+12,0.993703973,0.984323063,0.983910341,0.990608424,0.989880936,0.987651485,0.987701175,0.988030452,0.994999337,0.977063703,0.984409848,0.988539942,0.995958777,0.991872602,0.998942479,0.990629626,0.998804657,0.996374889,0.990487838,0.990352676,0.996482893,0.990075065,0.995793127,0.98135196,0.981630842,0.992449043,0.984230316,0.997025564,0.99466539,0.999082952,0.993951781,0.991683107
5.9E+12,0.98600402,0.994720646,0.995071459,0.999897513,0.983275483,0.987631107,0.979057616,0.978979464,0.981941499,0.990990536,0.988448283,0.998952137,0.992839148,0.993464558,0.997027885,0.982559552,0.996656701,0.986242463,0.982588452,0.982427534,0.984229202,0.993146597,0.993140684,0.99397632,0.995081314,0.993764783,0.986500614,0.985407589,0.994234501,0.995368403,0.994867146,0.985049603
6E+12,0.998276863,0.993951159,0.999407814,0.999291201,0.999429312,0.99859022,0.996382399,0.996331585,0.995226708,0.995575238,0.999875569,0.997771324,0.995711394,0.999998046,0.997243636,0.997628653,0.997157642,0.999226054,0.997209108,0.999513352,0.999871009,0.999061883,0.995913346,0.996346569,0.997472301,0.995300322,0.998273606,0.998118556,0.994908796,0.998766116,0.997244939,0.999301624
6.1E+12,0.998717476,0.992918749,0.987552588,0.988749048,0.988853707,0.983336147,0.986750226,0.986805783,0.998809869,0.990482408,0.98637489,0.996933579,0.999159414,0.986591305,0.984346453,0.989727812,0.985442702,0.991891484,0.984809626,0.986175918,0.994148252,0.985628104,0.999155537,0.996136289,0.996916134,0.985819967,0.987828443,0.999395889,0.99727989,0.989087576,0.994617961,0.986195298
6.2E+12,0.996298312,0.991373332,0.989741776,0.995795871,0.976708096,0.98287774,0.979134805,0.97866777,0.999920531,0.98495632,0.989217584,0.991206714,0.989764845,0.999180319,0.998820788,0.982862363,0.998950886,0.998901538,0.976499901,0.976963698,0.993170265,0.995445317,0.989872504,0.989346389,0.990276865,0.996231661,0.986457652,0.997133366,0.990779277,0.998561233,0.986612722,0.980323888
6.3E+12,0.989798083,0.992247547,0.991333994,0.994227898,0.989323203,0.985416257,0.990993243,0.991116574,0.994039079,0.988148418,0.999390297,0.992979922,0.997320872,0.998712567,0.997756372,0.993030782,0.998376245,0.993319411,0.984785048,0.986086887,0.994063874,0.99265315,0.996739782,0.994616979,0.99333594,0.995845264,0.98771233,0.983310993,0.995117955,0.997046221,0.999595651,0.98749238
6.4E+12,0.994078262,0.998154961,0.999764718,0.998015558,0.989906478,0.998596508,0.991772211,0.992155077,0.993918679,0.990109574,0.988221184,0.996261993,0.995247077,0.999639192,0.989709059,0.993057688,0.989509748,0.998215516,0.991895207,0.992611743,0.996801938,0.99503703,0.994952507,0.992414947,0.993448129,0.992109662,0.998551092,0.99935534,0.99456963,0.991666876,0.994538092,0.99486483
6.5E+12,0.9922482,0.982569108,0.980184407,0.990448183,0.992062313,0.98415983,0.988459208,0.988250802,0.99428109,0.98014311,0.987714456,0.983902632,0.998996663,0.995053448,0.99705822,0.990733579,0.997173387,0.999362822,0.987666267,0.987367117,0.993916193,0.992689448,0.998766328,0.981413968,0.981786913,0.991505281,0.989498749,0.999941164,0.997410606,0.99962633,0.995330096,0.990309241
6.6E+12,0.980720688,0.994333896,0.992745662,0.996399192,0.98565464,0.985870766,0.981855221,0.981664577,0.989274265,0.990103434,0.992261185,0.996648893,0.987630248,0.990931993,0.996640818,0.98242778,0.996003523,0.987817814,0.985161527,0.984997572,0.990172998,0.99301958,0.987687387,0.995253803,0.994784221,0.994507815,0.983769789,0.987686145,0.989541958,0.999037214,0.994656888,0.987126556
6.7E+12,0.994259824,0.993808559,0.999447617,0.998377375,0.999092513,0.997033412,0.998159134,0.997755329,0.994925011,0.994940423,0.999505568,0.997041426,0.995780081,0.998218935,0.999923554,0.997553734,0.999030247,0.999067853,0.997067935,0.998708434,0.997989598,0.999775594,0.995524854,0.99763018,0.999382268,0.999622702,0.992542932,0.995847279,0.992913433,0.999127037,0.998379841,0.999758949
6.8E+12,0.994707899,0.992763796,0.989777663,0.991177704,0.988671971,0.986112507,0.986239161,0.986206733,0.998457888,0.992788885,0.990020587,0.999306049,0.99651863,0.986939133,0.987169807,0.988780887,0.987469625,0.99311137,0.9868137,0.985439469,0.990430563,0.984155832,0.996732199,0.99567721,0.995133196,0.985247961,0.993867714,0.996415212,0.995932389,0.989707906,0.993969907,0.988994437
6.9E+12,0.998373119,0.990013586,0.989187458,0.997222521,0.979058879,0.98588064,0.973727384,0.973620522,0.996259643,0.983101251,0.985547176,0.992428855,0.992139091,0.999475728,0.996181884,0.978704224,0.996950363,0.994901904,0.97955929,0.978684791,0.995165553,0.996433386,0.991886384,0.990367124,0.989864761,0.998285032,0.990872528,0.998111288,0.994070258,0.999161652,0.991168361,0.983047803
