,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2.2E+12,0.9835447,0.991796656,0.983034851,0.998060213,0.979966229,0.987614037,0.97704416,0.976041885,0.987965804,0.993473862,0.982217386,0.986946008,0.979529567,0.975220305,0.995476001,0.978317488,0.996448573,0.983189741,0.992010744,0.990928483,0.980699747,0.988390725,0.979569361,0.987346179,0.986668473,0.990100122,0.987870063,0.993465255,0.981524706,0.996335608,0.990743445,0.992863868
2.3E+12,0.960754391,0.997939758,0.9915561,0.981705619,0.999101404,0.987524348,0.998062865,0.99889096,0.971428893,0.998152304,0.999465473,0.98953493,0.963699402,0.968557317,0.982864878,0.996900172,0.982677627,0.979332522,0.993500516,0.99564594,0.974490141,0.990904816,0.964028409,0.991450884,0.993851945,0.987293941,0.98729394,0.990995301,0.968319701,0.979448227,0.988889978,0.991598187
2.4E+12,0.985736426,0.982573724,0.991908982,0.981685001,0.998364258,0.994648855,0.997878069,0.998246831,0.988898323,0.975643788,0.980762319,0.995297782,0.985899151,0.979483376,0.997163208,0.998898861,0.998697999,0.97606798,0.999859911,0.997847168,0.979471019,0.988401882,0.985291511,0.988296826,0.987832319,0.985546925,0.981601589,0.982242123,0.989370048,0.998761863,0.997357889,0.995677871
2.5E+12,0.982116525,0.995973098,0.998895877,0.989199304,0.99478119,0.995910524,0.999478216,0.998727333,0.997811942,0.998620352,0.99854163,0.987848054,0.987346516,0.998130865,0.977943567,0.996220362,0.980888594,0.999452985,0.996450469,0.99839428,0.996364683,0.987546324,0.987067998,0.995863091,0.992727424,0.98831125,0.995506829,0.99484679,0.988522161,0.983025645,0.984727907,0.998236836
2.6E+12,0.968551994,0.994473816,0.996382826,0.999389384,0.981017259,0.979014828,0.979402641,0.97859932,0.982839733,0.992357019,0.996874681,0.992779583,0.985407376,0.974860022,0.999195411,0.979233467,0.999996041,0.983888538,0.976331939,0.979581709,0.979316569,0.994562883,0.98532129,0.994739037,0.998987584,0.988626292,0.973217078,0.985717087,0.98887566,0.996255163,0.981657389,0.975044997
2.7E+12,0.983434272,0.991376319,0.991732713,0.975382236,0.998198511,0.996215427,0.998013991,0.999190057,0.98263228,0.987500786,0.995645367,0.992936888,0.976776186,0.973615638,0.998193655,0.994924783,0.997524532,0.975607437,0.997475975,0.996174639,0.984891686,0.990631491,0.976657756,0.994606251,0.997030217,0.98858253,0.99351956,0.966807761,0.976350033,0.994473206,0.985678188,0.998980289
2.8E+12,0.984403021,0.999774938,0.991389621,0.991969411,0.994625244,0.985161039,0.99710185,0.996902538,0.986057328,0.989805711,0.994864606,0.999170321,0.998258628,0.992329875,0.993863294,0.995261319,0.993163335,0.992615959,0.99394912,0.997244898,0.997651152,0.99049229,0.998339689,0.99170717,0.992587351,0.987463775,0.995683781,0.987170086,0.997341216,0.99320148,0.996961664,0.995109691
2.9E+12,0.983871349,0.999781663,0.987909476,0.989638194,0.989882749,0.996046527,0.984025934,0.98257286,0.993496821,0.993131377,0.981746573,0.987842015,0.978983998,0.981651954,0.994188356,0.977247328,0.995548013,0.991263891,0.989804979,0.987833582,0.984418488,0.987502836,0.979394294,0.987959135,0.987024056,0.991592782,0.993631754,0.992085654,0.981109539,0.997170998,0.986730793,0.988657175
3E+12,0.968367476,0.996487027,0.993085597,0.991204358,0.995566642,0.995561114,0.999709786,0.998160131,0.968441124,0.992144971,0.997430449,0.995502151,0.962032096,0.983133771,0.986423196,0.996433592,0.984200433,0.985665067,0.991852929,0.98888374,0.980645934,0.997965733,0.96173485,0.994845263,0.997424,0.99564311,0.982645585,0.994391064,0.963548775,0.981782525,0.988051877,0.992554018
3.1E+12,0.981786948,0.985716908,0.990739267,0.987485826,0.996394608,0.993076587,0.999342907,0.998616026,0.990877928,0.985388869,0.982020723,0.988679337,0.98114906,0.978262409,0.995701269,0.999678251,0.996686445,0.976222171,0.994316416,0.994030928,0.985693347,0.993763566,0.980923446,0.988347653,0.992037971,0.991694487,0.989260243,0.984267933,0.984833381,0.998596086,0.994124277,0.99217754
3.2E+12,0.990180429,0.999292595,0.994562032,0.989503409,0.999980375,0.998229258,0.99501073,0.993906384,0.997717216,0.998496877,0.999880464,0.995854606,0.985877611,0.996776989,0.989118072,0.991544302,0.989986866,0.999587867,0.993189189,0.995013406,0.99425963,0.99327304,0.985716174,0.995793947,0.993128531,0.990530092,0.993644125,0.99712043,0.985916856,0.991262427,0.98750183,0.992831486
3.3E+12,0.977853808,0.992168815,0.994775942,0.99820798,0.980902738,0.980446082,0.981741421,0.981487618,0.980795599,0.989724269,0.993532981,0.999568685,0.987751486,0.983382836,0.996407184,0.978516784,0.994725872,0.985540758,0.983801764,0.98139365,0.982101489,0.990727375,0.987315832,0.99642124,0.995496252,0.992343617,0.97617229,0.985640005,0.990433117,0.997369071,0.983630504,0.983134292
3.4E+12,0.977864344,0.992248489,0.989099417,0.976701681,0.997794029,0.998239723,0.996701866,0.996250983,0.984441468,0.992334163,0.99947209,0.998039809,0.979083287,0.974620433,0.995974915,0.996811774,0.995153637,0.974539124,0.996768504,0.996386854,0.98293767,0.990933979,0.97821817,0.998588489,0.999011682,0.992944263,0.990830135,0.978543451,0.979255449,0.992844743,0.992113489,0.996885335
3.5E+12,0.983985627,0.992260231,0.993533671,0.994348239,0.998690685,0.98821488,0.996781736,0.997424875,0.985990614,0.992296907,0.993390377,0.994889012,0.99698389,0.987566694,0.999296296,0.99757585,0.999643456,0.991215393,0.992461524,0.99294514,0.999262177,0.993711084,0.997602292,0.989960755,0.990518559,0.994257825,0.998207049,0.987338978,0.999779933,0.998215579,0.99480201,0.992154467
